Altitude,ax,ay,az
1558.62,19.61,-8.11,-12.47
Altitude,ax,ay,az
1557.85,-19.61,12.41,-16.01
Altitude,ax,ay,az
1557.47,-9.18,10.02,19.61
Altitude,ax,ay,az
1557.95,19.61,-13.84,-5.69
Altitude,ax,ay,az
1557.95,9.93,3.67,-16.64
Altitude,ax,ay,az
1558.43,-19.61,15.12,19.61
Altitude,ax,ay,az
1558.43,8.05,11.31,-8.52
Altitude,ax,ay,az
1558.04,19.61,-11.8,-3.0
Altitude,ax,ay,az
1558.43,12.26,7.63,7.18
Altitude,ax,ay,az
1557.66,9.1,2.3,2.83
Altitude,ax,ay,az
1558.52,13.84,-11.47,-19.61
Altitude,ax,ay,az
1558.52,4.22,12.22,-7.61
Altitude,ax,ay,az
1558.71,-7.29,16.47,19.61
Altitude,ax,ay,az
1557.95,4.73,19.2,13.69
Altitude,ax,ay,az
1558.43,19.61,12.31,19.61
Altitude,ax,ay,az
1557.76,19.61,8.8,8.67
Altitude,ax,ay,az
1558.43,19.61,0.88,-8.15
Altitude,ax,ay,az
1557.47,19.61,-1.95,-19.32
Altitude,ax,ay,az
1557.76,0.64,8.3,-17.67
Altitude,ax,ay,az
1558.04,-3.32,9.18,4.43
Altitude,ax,ay,az
1557.95,-9.71,14.6,6.81
Altitude,ax,ay,az
1558.43,1.8,19.61,12.47
Altitude,ax,ay,az
1558.43,19.61,10.94,19.61
Altitude,ax,ay,az
1558.52,19.61,8.06,7.2
Altitude,ax,ay,az
1558.71,19.61,6.38,-0.77
Altitude,ax,ay,az
1558.71,19.61,0.78,-14.24
Altitude,ax,ay,az
1558.43,6.84,3.04,-13.5
Altitude,ax,ay,az
1558.71,0.91,2.13,-5.92
Altitude,ax,ay,az
1558.43,-3.18,8.85,-1.61
Altitude,ax,ay,az
1558.33,-6.31,14.94,13.37
Altitude,ax,ay,az
1557.85,2.89,19.61,18.21
Altitude,ax,ay,az
1558.24,19.61,9.93,19.61
Altitude,ax,ay,az
1558.43,19.61,6.78,5.49
Altitude,ax,ay,az
1558.14,19.03,6.15,1.74
Altitude,ax,ay,az
1558.14,17.52,4.6,-1.24
Altitude,ax,ay,az
1558.33,13.79,2.62,-17.03
Altitude,ax,ay,az
1558.43,-1.74,-1.41,-19.61
Altitude,ax,ay,az
1557.76,-2.66,11.53,-7.18
Altitude,ax,ay,az
1557.85,-13.22,19.61,19.61
Altitude,ax,ay,az
1557.76,10.74,19.61,19.61
Altitude,ax,ay,az
1557.95,19.61,5.86,19.61
Altitude,ax,ay,az
1558.24,16.92,9.12,3.06
Altitude,ax,ay,az
1558.14,19.61,1.64,2.94
Altitude,ax,ay,az
1558.04,18.43,0.87,-13.22
Altitude,ax,ay,az
1557.95,4.65,1.18,-16.92
Altitude,ax,ay,az
1558.04,-1.54,7.35,-14.14
Altitude,ax,ay,az
1558.33,-1.0,16.94,9.79
Altitude,ax,ay,az
1557.66,-4.92,18.88,19.61
Altitude,ax,ay,az
1558.04,19.61,18.31,19.61
Altitude,ax,ay,az
1558.04,19.61,9.91,17.88
Altitude,ax,ay,az
1557.66,19.61,5.93,1.24
Altitude,ax,ay,az
1558.24,19.61,1.41,-4.31
Altitude,ax,ay,az
1557.56,10.7,0.57,-19.61
Altitude,ax,ay,az
1557.47,-5.45,2.75,-19.61
Altitude,ax,ay,az
1558.04,-2.13,14.58,-0.93
Altitude,ax,ay,az
1557.08,0.01,16.51,19.61
Altitude,ax,ay,az
1557.47,16.98,18.17,19.61
Altitude,ax,ay,az
1557.47,19.61,10.65,16.96
Altitude,ax,ay,az
1558.04,19.61,6.04,3.82
Altitude,ax,ay,az
1557.56,19.61,0.51,0.58
Altitude,ax,ay,az
1558.24,14.68,-0.88,-14.36
Altitude,ax,ay,az
1557.95,0.84,2.26,-19.61
Altitude,ax,ay,az
1557.66,3.91,16.43,-3.7
Altitude,ax,ay,az
1557.66,-4.17,15.91,19.61
Altitude,ax,ay,az
1558.04,1.24,16.9,19.61
Altitude,ax,ay,az
1557.28,15.72,17.8,6.24
Altitude,ax,ay,az
1557.95,19.61,6.0,12.53
Altitude,ax,ay,az
1557.18,19.61,6.11,-0.46
Altitude,ax,ay,az
1557.47,19.61,4.68,0.86
Altitude,ax,ay,az
1557.47,16.27,4.37,-13.75
Altitude,ax,ay,az
1557.66,2.33,5.39,-14.18
Altitude,ax,ay,az
1557.95,-8.19,2.48,-10.41
Altitude,ax,ay,az
1558.04,0.39,4.57,-2.95
Altitude,ax,ay,az
1557.76,3.6,16.7,10.88
Altitude,ax,ay,az
1557.85,0.15,18.58,19.61
Altitude,ax,ay,az
1557.37,15.48,18.45,19.61
Altitude,ax,ay,az
1557.76,19.61,11.88,13.54
Altitude,ax,ay,az
1557.66,19.61,3.34,4.47
Altitude,ax,ay,az
1557.76,19.61,1.56,-7.91
Altitude,ax,ay,az
1558.14,17.36,-0.29,-19.61
Altitude,ax,ay,az
1558.14,4.68,7.77,-15.4
Altitude,ax,ay,az
1558.24,-3.08,13.32,4.06
Altitude,ax,ay,az
1557.76,-3.6,14.44,10.73
Altitude,ax,ay,az
1557.47,-6.0,15.9,19.61
Altitude,ax,ay,az
1556.89,5.83,17.67,19.61
Altitude,ax,ay,az
1557.47,15.13,14.34,15.76
Altitude,ax,ay,az
1557.85,19.61,-1.2,4.91
Altitude,ax,ay,az
1558.14,19.61,1.28,-7.95
Altitude,ax,ay,az
1558.33,10.67,-0.37,-19.61
Altitude,ax,ay,az
1557.76,1.83,10.99,-0.86
Altitude,ax,ay,az
1557.47,-10.63,13.18,19.61
Altitude,ax,ay,az
1557.18,-14.07,7.9,19.61
Altitude,ax,ay,az
1557.18,-6.87,6.11,14.07
Altitude,ax,ay,az
1557.28,-3.45,3.84,10.41
Altitude,ax,ay,az
1557.76,-4.91,3.27,7.5
Altitude,ax,ay,az
1557.56,-5.49,4.51,0.48
Altitude,ax,ay,az
1557.76,3.95,3.65,-7.01
Altitude,ax,ay,az
1557.08,11.21,1.27,-17.17
Altitude,ax,ay,az
1557.66,19.61,6.22,-19.61
Altitude,ax,ay,az
1557.76,19.61,5.14,-11.04
Altitude,ax,ay,az
1557.08,19.61,3.13,-4.87
Altitude,ax,ay,az
1557.95,13.12,9.29,-7.84
Altitude,ax,ay,az
1557.47,11.4,9.39,1.31
Altitude,ax,ay,az
1557.37,4.93,2.12,19.61
Altitude,ax,ay,az
1557.95,8.42,0.91,5.71
Altitude,ax,ay,az
1557.47,3.33,-5.7,-18.22
Altitude,ax,ay,az
1558.04,3.15,-7.22,-19.61
Altitude,ax,ay,az
1558.14,6.49,-2.14,11.67
Altitude,ax,ay,az
1556.99,5.47,-4.51,12.49
Altitude,ax,ay,az
1557.28,7.44,-4.62,3.09
Altitude,ax,ay,az
1557.66,1.46,-5.24,0.37
Altitude,ax,ay,az
1557.85,-2.8,-6.63,-1.7
Altitude,ax,ay,az
1557.95,9.54,-6.9,-1.42
Altitude,ax,ay,az
1558.04,12.56,-7.58,-1.43
Altitude,ax,ay,az
1557.56,2.68,-4.74,0.98
Altitude,ax,ay,az
1557.85,14.52,-4.38,-1.49
Altitude,ax,ay,az
1557.85,6.86,-4.2,-7.2
Altitude,ax,ay,az
1557.85,10.16,-5.7,-10.61
Altitude,ax,ay,az
1557.56,13.9,-7.36,-10.88
Altitude,ax,ay,az
1558.43,8.65,-7.15,-10.01
Altitude,ax,ay,az
1557.37,6.68,-6.89,-11.78
Altitude,ax,ay,az
1557.56,4.81,-5.77,-6.38
Altitude,ax,ay,az
1557.56,0.47,-6.71,1.07
Altitude,ax,ay,az
1557.95,-0.73,-7.57,-2.22
Altitude,ax,ay,az
1557.85,0.25,-9.14,-1.37
Altitude,ax,ay,az
1557.47,-0.48,-11.46,-1.71
Altitude,ax,ay,az
1559.0,6.56,-15.9,-3.7
Altitude,ax,ay,az
1558.04,6.5,-17.9,-7.16
Altitude,ax,ay,az
1557.95,6.07,-15.39,-4.88
Altitude,ax,ay,az
1558.04,9.38,-12.76,-3.21
Altitude,ax,ay,az
1557.95,5.27,-6.6,-0.43
Altitude,ax,ay,az
1559.1,-1.62,-1.15,5.7
Altitude,ax,ay,az
1557.95,-3.88,0.46,4.95
Altitude,ax,ay,az
1558.43,-5.85,1.05,1.92
Altitude,ax,ay,az
1558.33,-4.6,0.17,-1.62
Altitude,ax,ay,az
1558.04,-2.61,-1.03,-3.01
Altitude,ax,ay,az
1558.24,-0.86,-2.69,-2.36
Altitude,ax,ay,az
1558.71,2.26,-5.52,-1.03
Altitude,ax,ay,az
1557.95,2.45,-7.68,-1.1
Altitude,ax,ay,az
1557.56,4.96,-10.3,0.67
Altitude,ax,ay,az
1557.85,8.03,-13.27,2.92
Altitude,ax,ay,az
1558.14,5.19,-13.46,6.95
Altitude,ax,ay,az
1558.71,5.78,-13.66,4.06
Altitude,ax,ay,az
1557.95,4.08,-14.3,0.85
Altitude,ax,ay,az
1557.56,5.03,-14.2,-0.1
Altitude,ax,ay,az
1557.85,4.77,-13.6,-0.53
Altitude,ax,ay,az
1557.95,3.48,-13.41,-0.27
Altitude,ax,ay,az
1558.33,4.37,-13.69,-0.96
Altitude,ax,ay,az
1557.76,3.46,-13.62,-1.12
Altitude,ax,ay,az
1558.24,0.88,-12.12,-1.11
Altitude,ax,ay,az
1557.85,5.39,-11.75,-2.53
Altitude,ax,ay,az
1558.43,3.29,-9.92,-2.2
Altitude,ax,ay,az
1558.52,4.9,-8.8,0.44
Altitude,ax,ay,az
1558.14,6.14,-8.83,-1.06
Altitude,ax,ay,az
1557.56,1.5,-7.72,3.15
Altitude,ax,ay,az
1558.52,2.05,-7.66,3.05
Altitude,ax,ay,az
1558.24,3.76,-8.52,1.37
Altitude,ax,ay,az
1558.91,2.16,-8.26,1.05
Altitude,ax,ay,az
1559.39,0.93,-8.03,2.05
Altitude,ax,ay,az
1558.91,3.62,-8.93,0.34
Altitude,ax,ay,az
1558.62,1.76,-8.82,2.35
Altitude,ax,ay,az
1559.29,0.93,-9.26,2.18
Altitude,ax,ay,az
1559.0,3.64,-10.3,-0.51
Altitude,ax,ay,az
1558.33,2.16,-9.99,-0.03
Altitude,ax,ay,az
1558.14,0.86,-9.73,0.98
Altitude,ax,ay,az
1557.56,0.83,-9.39,0.79
Altitude,ax,ay,az
1559.0,0.25,-9.21,0.6
Altitude,ax,ay,az
1558.14,-0.05,-9.37,0.56
Altitude,ax,ay,az
1559.19,1.7,-9.97,-0.49
Altitude,ax,ay,az
1558.33,0.32,-9.9,0.17
Altitude,ax,ay,az
1558.71,0.78,-9.95,0.21
Altitude,ax,ay,az
1558.14,2.08,-10.18,0.99
Altitude,ax,ay,az
1558.04,2.11,-10.13,0.36
Altitude,ax,ay,az
1558.81,0.61,-9.45,1.42
Altitude,ax,ay,az
1558.14,-0.62,-9.1,0.05
Altitude,ax,ay,az
1557.85,0.42,-9.01,-0.65
Altitude,ax,ay,az
1558.43,0.54,-8.56,-0.19
Altitude,ax,ay,az
1558.43,0.18,-8.18,-0.27
Altitude,ax,ay,az
1558.81,-0.21,-8.14,-1.02
Altitude,ax,ay,az
1558.62,-0.31,-8.24,-0.95
Altitude,ax,ay,az
1558.52,0.18,-8.18,-0.43
Altitude,ax,ay,az
1559.0,-0.31,-7.39,-1.85
Altitude,ax,ay,az
1558.62,-1.35,-6.06,-0.65
Altitude,ax,ay,az
1558.62,-2.05,-4.9,-0.62
Altitude,ax,ay,az
1558.71,-3.28,-3.83,-1.0
Altitude,ax,ay,az
1558.43,0.02,-5.59,-1.09
Altitude,ax,ay,az
1559.1,1.74,-5.76,-2.39
Altitude,ax,ay,az
1558.43,1.24,-5.82,0.22
Altitude,ax,ay,az
1558.24,0.62,-7.23,-0.06
Altitude,ax,ay,az
1558.62,1.42,-8.18,-1.19
Altitude,ax,ay,az
1558.62,3.61,-9.85,0.97
Altitude,ax,ay,az
1558.52,4.19,-11.04,-1.07
Altitude,ax,ay,az
1558.33,4.85,-11.17,-0.35
Altitude,ax,ay,az
1558.43,2.04,-9.32,-4.16
Altitude,ax,ay,az
1557.95,-2.18,-9.29,1.08
Altitude,ax,ay,az
1558.04,5.75,-10.96,-1.86
Altitude,ax,ay,az
1557.95,8.28,-13.69,1.59
Altitude,ax,ay,az
1558.24,5.73,-12.23,4.39
Altitude,ax,ay,az
1558.14,0.26,-10.31,3.39
Altitude,ax,ay,az
1558.14,0.9,-10.21,2.24
Altitude,ax,ay,az
1558.04,-0.08,-11.08,-3.39
Altitude,ax,ay,az
1558.33,0.67,-10.95,-0.91
Altitude,ax,ay,az
1558.14,6.9,-11.86,-2.19
Altitude,ax,ay,az
1558.43,3.78,-11.84,0.79
Altitude,ax,ay,az
1557.95,0.1,-10.79,2.42
Altitude,ax,ay,az
1557.85,5.2,-11.22,1.27
Altitude,ax,ay,az
1558.62,3.58,-11.21,-1.08
Altitude,ax,ay,az
1557.95,4.96,-11.03,-0.72
Altitude,ax,ay,az
1558.14,3.6,-10.2,-0.74
Altitude,ax,ay,az
1558.04,1.96,-9.35,-1.18
Altitude,ax,ay,az
1558.71,1.35,-8.11,-0.54
Altitude,ax,ay,az
1558.14,0.34,-7.29,-0.28
Altitude,ax,ay,az
1558.24,-2.37,-13.98,-2.14
Altitude,ax,ay,az
1559.0,19.61,-19.61,-2.72
Altitude,ax,ay,az
1558.62,19.61,-19.61,-19.61
Altitude,ax,ay,az
1558.33,5.65,-9.33,-6.0
Altitude,ax,ay,az
1558.24,5.45,9.59,13.27
Altitude,ax,ay,az
1558.24,-9.46,17.1,4.3
Altitude,ax,ay,az
1559.29,-11.78,10.37,2.62
Altitude,ax,ay,az
1558.62,2.08,-0.45,-2.59
Altitude,ax,ay,az
1559.1,1.67,-5.56,-3.95
Altitude,ax,ay,az
1558.04,2.25,-6.57,-1.15
Altitude,ax,ay,az
1557.76,-1.12,-6.0,1.9
Altitude,ax,ay,az
1557.37,-1.33,-8.16,1.68
Altitude,ax,ay,az
1558.14,0.31,-9.72,-1.23
Altitude,ax,ay,az
1558.14,0.73,-11.41,-0.64
Altitude,ax,ay,az
1558.24,3.28,-12.44,-0.33
Altitude,ax,ay,az
1558.04,2.53,-12.29,-0.37
Altitude,ax,ay,az
1558.14,2.38,-12.15,1.41
Altitude,ax,ay,az
1557.66,5.31,-13.58,0.18
Altitude,ax,ay,az
1557.95,2.08,-13.32,-1.56
Altitude,ax,ay,az
1558.04,0.55,-11.15,2.83
Altitude,ax,ay,az
1557.95,1.32,-10.47,2.43
Altitude,ax,ay,az
1558.33,2.05,-10.93,-0.73
Altitude,ax,ay,az
1558.33,1.97,-9.38,2.61
Altitude,ax,ay,az
1558.43,1.4,-9.17,3.55
Altitude,ax,ay,az
1558.52,2.82,-9.68,0.67
Altitude,ax,ay,az
1558.43,2.13,-9.21,1.15
Altitude,ax,ay,az
1558.33,2.61,-9.78,0.56
Altitude,ax,ay,az
1558.43,2.85,-10.73,-1.63
Altitude,ax,ay,az
1558.62,1.02,-10.25,0.2
Altitude,ax,ay,az
1558.71,2.2,-12.01,-0.89
Altitude,ax,ay,az
1558.52,-0.83,-10.3,-1.81
Altitude,ax,ay,az
1558.24,0.55,-9.5,0.21
Altitude,ax,ay,az
1558.14,0.82,-9.33,0.17
Altitude,ax,ay,az
1558.14,2.33,-9.52,1.88
Altitude,ax,ay,az
1558.62,2.12,-9.51,3.19
Altitude,ax,ay,az
1558.52,2.6,-9.63,2.1
Altitude,ax,ay,az
1558.81,1.25,-9.64,2.44
Altitude,ax,ay,az
1557.95,1.2,-9.81,0.36
Altitude,ax,ay,az
1558.52,1.26,-9.71,1.32
Altitude,ax,ay,az
1558.52,0.96,-9.17,1.49
Altitude,ax,ay,az
1558.33,0.47,-10.4,-1.96
Altitude,ax,ay,az
1558.33,-0.17,-8.89,-0.31
Altitude,ax,ay,az
1557.95,1.82,-10.27,0.56
Altitude,ax,ay,az
1558.52,1.39,-9.4,2.41
Altitude,ax,ay,az
1558.24,0.27,-8.55,5.31
Altitude,ax,ay,az
1558.24,0.16,-9.84,-0.98
Altitude,ax,ay,az
1558.04,1.25,-11.73,-2.13
Altitude,ax,ay,az
1558.14,1.19,-9.28,0.77
Altitude,ax,ay,az
1558.43,4.4,-8.91,2.37
Altitude,ax,ay,az
1558.52,1.4,-8.57,3.86
Altitude,ax,ay,az
1558.33,-0.16,-9.53,1.9
Altitude,ax,ay,az
1558.62,-3.48,-7.93,-3.04
Altitude,ax,ay,az
1558.43,-0.32,-11.05,-7.69
Altitude,ax,ay,az
1558.24,-1.51,-9.42,-3.01
Altitude,ax,ay,az
1557.95,0.2,-9.5,0.58
Altitude,ax,ay,az
1558.62,0.82,-9.31,0.86
Altitude,ax,ay,az
1557.85,1.47,-9.48,0.41
Altitude,ax,ay,az
1558.52,0.45,-8.96,0.87
Altitude,ax,ay,az
1558.04,0.61,-9.9,2.37
Altitude,ax,ay,az
1558.14,1.42,-10.33,2.27
Altitude,ax,ay,az
1558.24,4.06,-10.57,0.37
Altitude,ax,ay,az
1558.24,5.3,-12.25,0.45
Altitude,ax,ay,az
1558.52,3.7,-19.61,3.66
Altitude,ax,ay,az
1558.14,-2.47,-19.61,11.16
Altitude,ax,ay,az
1558.14,11.96,-19.61,16.22
Altitude,ax,ay,az
1558.62,5.6,6.58,-3.18
Altitude,ax,ay,az
1558.62,-12.95,19.61,-13.3
Altitude,ax,ay,az
1558.33,2.89,17.34,-6.43
Altitude,ax,ay,az
1558.14,9.84,0.47,0.58
Altitude,ax,ay,az
1558.52,-3.28,-14.17,13.25
Altitude,ax,ay,az
1558.24,-2.59,-18.61,4.56
Altitude,ax,ay,az
1558.62,-1.45,-16.75,-0.22
Altitude,ax,ay,az
1558.33,-1.24,-13.05,-0.71
Altitude,ax,ay,az
1558.43,-1.46,-10.65,-2.2
Altitude,ax,ay,az
1558.24,-0.66,-10.05,-2.72
Altitude,ax,ay,az
1558.62,0.41,-10.13,0.38
Altitude,ax,ay,az
1558.33,-0.35,-10.33,1.7
Altitude,ax,ay,az
1558.24,0.32,-10.4,1.54
Altitude,ax,ay,az
1557.95,-1.07,-10.27,1.54
Altitude,ax,ay,az
1558.33,-1.31,-10.34,-0.66
Altitude,ax,ay,az
1558.04,-0.82,-10.45,-0.24
Altitude,ax,ay,az
1558.52,-0.06,-9.84,0.28
Altitude,ax,ay,az
1558.33,0.1,-9.54,0.53
Altitude,ax,ay,az
1558.43,0.13,-8.73,-1.33
Altitude,ax,ay,az
1558.24,0.79,-9.02,-2.02
Altitude,ax,ay,az
1558.04,0.43,-8.33,-0.9
Altitude,ax,ay,az
1558.52,0.67,-9.07,-0.86
Altitude,ax,ay,az
1558.62,-0.38,-9.76,-0.58
Altitude,ax,ay,az
1558.24,1.8,-10.0,1.84
Altitude,ax,ay,az
1558.43,1.81,-10.16,2.68
Altitude,ax,ay,az
1558.04,1.3,-10.37,0.8
Altitude,ax,ay,az
1557.95,0.6,-10.65,-0.25
Altitude,ax,ay,az
1558.04,1.45,-10.58,0.47
Altitude,ax,ay,az
1558.14,1.13,-10.4,1.78
Altitude,ax,ay,az
1558.14,-1.05,-11.25,1.81
Altitude,ax,ay,az
1558.43,-4.41,-10.96,3.01
Altitude,ax,ay,az
1558.24,-4.74,-10.98,2.42
Altitude,ax,ay,az
1558.91,-4.07,-11.28,3.51
Altitude,ax,ay,az
1558.52,-3.44,-10.94,5.22
Altitude,ax,ay,az
1558.81,-2.03,-12.07,7.4
Altitude,ax,ay,az
1558.81,-2.64,-11.64,10.04
Altitude,ax,ay,az
1558.71,-3.44,-7.77,9.75
Altitude,ax,ay,az
1558.04,-2.69,-2.52,1.58
Altitude,ax,ay,az
1558.24,3.19,3.12,-5.88
Altitude,ax,ay,az
1558.52,7.57,9.2,-14.79
Altitude,ax,ay,az
1558.33,19.61,13.28,-19.61
Altitude,ax,ay,az
1559.19,19.61,19.61,-19.61
Altitude,ax,ay,az
1559.0,8.35,19.61,-4.25
Altitude,ax,ay,az
1558.33,-12.13,18.69,19.61
Altitude,ax,ay,az
1558.71,-19.61,-12.33,19.61
Altitude,ax,ay,az
1557.85,-11.54,-9.58,11.04
Altitude,ax,ay,az
1558.43,10.17,-7.3,1.06
Altitude,ax,ay,az
1558.52,6.27,-8.21,-5.63
Altitude,ax,ay,az
1558.43,-3.39,-7.74,-1.28
Altitude,ax,ay,az
1558.14,-3.7,-7.66,3.48
Altitude,ax,ay,az
1558.62,-1.32,-8.67,1.58
Altitude,ax,ay,az
1558.24,0.63,-9.63,1.72
Altitude,ax,ay,az
1558.14,1.51,-10.97,1.74
Altitude,ax,ay,az
1558.14,1.29,-8.25,0.81
Altitude,ax,ay,az
1558.14,-1.16,-10.18,-2.66
Altitude,ax,ay,az
1557.18,-3.74,-11.19,-7.16
Altitude,ax,ay,az
1557.56,-3.4,-9.46,-3.72
Altitude,ax,ay,az
1558.04,-1.19,-8.49,0.31
Altitude,ax,ay,az
1558.43,-0.91,-8.63,-0.32
Altitude,ax,ay,az
1558.43,-0.02,-9.28,-0.21
Altitude,ax,ay,az
1558.14,1.41,-9.28,2.47
Altitude,ax,ay,az
1558.52,1.41,-9.39,4.4
Altitude,ax,ay,az
1558.71,1.08,-9.86,4.72
Altitude,ax,ay,az
1558.04,0.97,-10.27,4.24
Altitude,ax,ay,az
1557.28,1.04,-9.95,5.72
Altitude,ax,ay,az
1558.33,0.26,-9.54,4.11
Altitude,ax,ay,az
1558.91,-2.07,-9.85,0.79
Altitude,ax,ay,az
1558.52,-3.67,-9.51,-0.86
Altitude,ax,ay,az
1559.0,-1.48,-8.41,-0.08
Altitude,ax,ay,az
1558.71,-2.59,-8.9,-1.51
Altitude,ax,ay,az
1558.62,-2.88,-11.68,-1.7
Altitude,ax,ay,az
1558.52,-0.26,-9.02,-0.58
Altitude,ax,ay,az
1558.04,-0.23,-8.98,-0.49
Altitude,ax,ay,az
1558.52,-2.78,-7.6,-0.72
Altitude,ax,ay,az
1557.95,-0.91,-7.91,3.05
Altitude,ax,ay,az
1558.33,-6.43,-6.89,12.55
Altitude,ax,ay,az
1558.71,-1.98,-8.76,10.99
Altitude,ax,ay,az
1558.62,-6.81,-7.81,3.62
Altitude,ax,ay,az
1558.24,-2.02,-7.19,6.38
Altitude,ax,ay,az
1558.24,-2.97,-5.77,6.27
Altitude,ax,ay,az
1558.52,-1.72,-3.84,7.32
Altitude,ax,ay,az
1558.33,-5.59,-7.21,4.05
Altitude,ax,ay,az
1557.95,-5.0,-2.43,3.93
Altitude,ax,ay,az
1557.95,-2.41,-2.43,8.0
Altitude,ax,ay,az
1558.24,-2.04,-3.85,11.93
Altitude,ax,ay,az
1557.95,-2.54,-4.01,11.68
Altitude,ax,ay,az
1558.43,-4.02,-3.99,10.65
Altitude,ax,ay,az
1558.04,-1.65,-2.85,9.27
Altitude,ax,ay,az
1558.24,-0.19,-3.21,9.11
Altitude,ax,ay,az
1558.24,0.17,-2.78,4.61
Altitude,ax,ay,az
1558.24,-3.94,-8.14,0.83
Altitude,ax,ay,az
1558.52,-0.89,-1.4,3.46
Altitude,ax,ay,az
1558.24,-3.44,-2.08,6.17
Altitude,ax,ay,az
1558.33,-5.39,-0.53,9.14
Altitude,ax,ay,az
1558.33,-2.1,-1.95,11.57
Altitude,ax,ay,az
1559.0,-0.67,-1.29,8.77
Altitude,ax,ay,az
1558.14,-3.7,0.15,7.94
Altitude,ax,ay,az
1558.24,-4.38,0.59,9.73
Altitude,ax,ay,az
1558.04,-2.47,0.78,8.78
Altitude,ax,ay,az
1557.95,-0.22,-0.71,10.96
Altitude,ax,ay,az
1558.33,0.58,-0.82,8.82
Altitude,ax,ay,az
1558.24,1.64,0.17,12.9
Altitude,ax,ay,az
1558.62,1.81,0.18,10.32
Altitude,ax,ay,az
1557.95,1.64,0.51,6.0
Altitude,ax,ay,az
1557.95,0.11,-0.09,7.55
Altitude,ax,ay,az
1558.04,-19.61,5.88,19.61
Altitude,ax,ay,az
1558.04,0.12,-0.29,6.17
Altitude,ax,ay,az
1558.14,-1.7,0.68,11.33
Altitude,ax,ay,az
1558.04,-0.45,-0.17,9.15
Altitude,ax,ay,az
1558.62,-1.11,-0.35,8.78
Altitude,ax,ay,az
1558.43,-4.5,1.36,7.75
Altitude,ax,ay,az
1558.33,-4.47,0.09,7.57
Altitude,ax,ay,az
1558.04,-1.8,0.15,9.16
Altitude,ax,ay,az
1558.24,-2.35,0.05,8.9
Altitude,ax,ay,az
1558.52,-2.76,-0.09,8.12
Altitude,ax,ay,az
1557.76,-2.52,0.07,9.08
Altitude,ax,ay,az
1558.04,-2.33,0.24,9.2
Altitude,ax,ay,az
1557.56,-2.48,0.2,8.95
Altitude,ax,ay,az
1557.95,-2.61,0.06,8.78
Altitude,ax,ay,az
1557.85,-2.56,0.13,8.85
Altitude,ax,ay,az
1558.04,-2.38,0.11,8.95
Altitude,ax,ay,az
1557.85,-2.52,0.04,8.93
Altitude,ax,ay,az
1558.33,-2.6,0.04,8.81
Altitude,ax,ay,az
1558.04,-2.46,0.08,8.87
Altitude,ax,ay,az
1557.56,-2.56,0.05,8.9
Altitude,ax,ay,az
1558.04,-2.56,0.06,8.84
Altitude,ax,ay,az
1557.56,-2.52,0.07,8.88
Altitude,ax,ay,az
1558.04,-2.49,0.05,8.96
Altitude,ax,ay,az
1558.33,-2.45,0.11,8.82
Altitude,ax,ay,az
1557.85,-2.63,0.18,8.86
Altitude,ax,ay,az
1558.14,-4.51,0.27,8.24
Altitude,ax,ay,az
1557.76,-2.13,0.56,10.0
Altitude,ax,ay,az
1557.76,3.27,-6.93,4.03
Altitude,ax,ay,az
1557.85,-4.71,4.18,11.72
Altitude,ax,ay,az
1557.66,-0.42,0.32,6.41
Altitude,ax,ay,az
1557.85,-1.37,-0.99,9.18
Altitude,ax,ay,az
1557.95,-2.18,-0.1,8.84
Altitude,ax,ay,az
1557.95,-1.76,-0.15,9.1
Altitude,ax,ay,az
1558.81,-1.72,-0.11,9.05
Altitude,ax,ay,az
1558.91,-1.69,-0.16,9.13
Altitude,ax,ay,az
1558.24,-1.73,-0.15,9.02
Altitude,ax,ay,az
1557.85,-2.05,-0.14,8.97
Altitude,ax,ay,az
1557.76,-1.91,-0.16,9.0
Altitude,ax,ay,az
1558.33,-1.72,-0.24,9.15
Altitude,ax,ay,az
1557.85,-1.77,-0.24,9.06
Altitude,ax,ay,az
1558.04,-1.81,-0.14,9.02
Altitude,ax,ay,az
1558.24,-1.76,-0.15,8.98
Altitude,ax,ay,az
1557.85,-1.87,-0.25,9.08
Altitude,ax,ay,az
1557.95,-1.85,-0.15,9.07
Altitude,ax,ay,az
1558.62,-1.8,-0.23,9.06
Altitude,ax,ay,az
1557.85,-1.81,-0.18,9.06
Altitude,ax,ay,az
1558.24,-1.82,-0.21,9.03
Altitude,ax,ay,az
1558.04,-1.86,-0.15,8.9
Altitude,ax,ay,az
1558.04,-1.89,-0.15,9.08
Altitude,ax,ay,az
1557.85,-1.91,-0.16,9.12
Altitude,ax,ay,az
1557.76,-1.82,-0.17,8.97
Altitude,ax,ay,az
1558.33,-1.7,-0.22,9.08
Altitude,ax,ay,az
1557.95,-1.82,-0.11,9.12
Altitude,ax,ay,az
1557.85,-1.85,-0.23,9.05
Altitude,ax,ay,az
1557.95,-1.85,-0.18,9.09
Altitude,ax,ay,az
1557.76,-1.79,-0.17,9.05
Altitude,ax,ay,az
1558.52,-1.89,-0.17,9.02
Altitude,ax,ay,az
1558.43,-1.81,-0.15,9.02
Altitude,ax,ay,az
1558.24,-1.88,-0.25,8.97
Altitude,ax,ay,az
1557.95,-1.9,-0.17,9.08
Altitude,ax,ay,az
1558.04,-1.68,-0.21,8.89
Altitude,ax,ay,az
1558.33,-1.7,-0.26,9.05
Altitude,ax,ay,az
